Date,Open,High,Low,Close,Adj Close,Volume,Close-Open,% change
1985-10-01,110.62000274658203,133.18499755859375,106.75,132.2949981689453,132.2949981689453,11868080000.0,21.67499542236328,0.1959410132362612
1986-01-01,132.2949981689453,149.2050018310547,128.05499267578125,148.86000061035156,148.86000061035156,14660900000.0,16.56500244140625,0.12521261325581007
1986-04-01,148.86000061035156,163.97999572753906,144.8300018310547,162.61500549316406,162.61500549316406,15592640000.0,13.7550048828125,0.09240228957688175
1986-07-01,162.61500549316406,164.55999755859375,133.27999877929688,137.4949951171875,137.4949951171875,13431520000.0,-25.120010375976562,-0.15447535299583745
1986-10-01,137.52000427246094,150.85000610351562,137.40499877929688,141.40499877929688,141.40499877929688,13673100000.0,3.8849945068359375,0.02825039547801939
1987-01-01,141.40499877929688,191.7449951171875,141.40499877929688,186.0399932861328,186.0399932861328,19038640000.0,44.63499450683594,0.31565358291542206
1987-04-01,186.0399932861328,193.36000061035156,177.50999450683594,189.24000549316406,189.24000549316406,18171200000.0,3.20001220703125,0.0172006682569031
1987-07-01,189.24000549316406,212.1649932861328,186.56500244140625,205.5050048828125,205.5050048828125,19216800000.0,16.264999389648438,0.08594905367531275
1987-10-01,205.5050048828125,214.02999877929688,126.25,156.25,156.25,19030520000.0,-49.2550048828125,-0.23967788478387547
1988-01-01,156.25,182.73500061035156,151.57000732421875,173.25999450683594,173.25999450683594,16225980000.0,17.009994506835938,0.10886396484375
1988-04-01,173.25999450683594,189.34500122070312,166.76499938964844,189.02499389648438,189.02499389648438,16131240000.0,15.764999389648438,0.09099041838551157
1988-07-01,189.22999572753906,192.77000427246094,167.1699981689453,179.36500549316406,179.36500549316406,15089460000.0,-9.864990234375,-0.052132275311040054
1988-10-01,179.2899932861328,180.52499389648438,162.65499877929688,177.41000366210938,177.41000366210938,14538240000.0,-1.8799896240234375,-0.010485747640266354
1989-01-01,177.39999389648438,192.9949951171875,172.94500732421875,185.8699951171875,185.8699951171875,16225460000.0,8.470001220703125,0.047745217091977474
1989-04-01,185.8699951171875,220.80999755859375,184.4499969482422,204.5850067138672,204.5850067138672,17502900000.0,18.715011596679688,0.10068871839631904
1989-07-01,204.5850067138672,227.63499450683594,203.61000061035156,226.38999938964844,226.38999938964844,16359040000.0,21.80499267578125,0.1065815771449847
1989-10-01,226.4149932861328,238.84500122070312,208.68499755859375,223.8350067138672,223.8350067138672,16940780000.0,-2.579986572265625,-0.011394945779960593
1990-01-01,223.8350067138672,228.94000244140625,196.68499755859375,213.14500427246094,213.14500427246094,16676400000.0,-10.69000244140625,-0.04775840293413754
1990-04-01,213.14500427246094,242.84500122070312,202.97000122070312,238.4600067138672,238.4600067138672,18405420000.0,25.31500244140625,0.11876892225466545
1990-07-01,238.4600067138672,246.81500244140625,169.3249969482422,177.05499267578125,177.05499267578125,16371160000.0,-61.40501403808594,-0.25750655166158326
1990-10-01,177.05499267578125,203.48500061035156,162.5500030517578,200.52999877929688,200.52999877929688,15133620000.0,23.475006103515625,0.13258595958659283
1991-01-01,200.52999877929688,267.92999267578125,190.89500427246094,264.9049987792969,264.9049987792969,19645060000.0,64.375,0.32102428759724405
1991-04-01,264.9049987792969,286.04998779296875,249.78500366210938,254.19500732421875,254.19500732421875,20654360000.0,-10.709991455078125,-0.04042955589524777
1991-07-01,254.19500732421875,290.9150085449219,249.9949951171875,287.5350036621094,287.5350036621094,19182320000.0,33.339996337890625,0.13115913128603024
1991-10-01,287.5350036621094,332.5799865722656,276.510009765625,330.8550109863281,330.8550109863281,22806880000.0,43.32000732421875,0.1506599432155583
1992-01-01,330.8550109863281,357.70001220703125,320.1549987792969,323.04998779296875,323.04998779296875,27746660000.0,-7.805023193359375,-0.023590463901669304
1992-04-01,323.04998779296875,326.7900085449219,288.010009765625,301.2300109863281,301.2300109863281,21302640000.0,-21.819976806640625,-0.06754365463905937
1992-07-01,301.2300109863281,324.69000244140625,287.635009765625,313.18499755859375,313.18499755859375,20751540000.0,11.954986572265625,0.03968723611940586
1992-10-01,313.18499755859375,363.2049865722656,291.9649963378906,360.18499755859375,360.18499755859375,27156060000.0,47.0,0.15007104544082375
1993-01-01,360.18499755859375,384.67498779296875,337.1449890136719,359.4200134277344,359.4200134277344,30560440000.0,-0.764984130859375,-0.002123864503087555
1993-04-01,359.4200134277344,376.5299987792969,326.55999755859375,366.125,366.125,30729540000.0,6.704986572265625,0.01865501731058652
1993-07-01,366.125,388.3299865722656,346.5150146484375,382.7149963378906,382.7149963378906,33360080000.0,16.589996337890625,0.04531238330594913
1993-10-01,382.7149963378906,401.80999755859375,371.82501220703125,398.2799987792969,398.2799987792969,38345600000.0,15.56500244140625,0.04066995699239403
1994-01-01,398.260009765625,418.989990234375,372.32000732421875,382.9599914550781,382.9599914550781,19999280000.0,-15.300018310546875,-0.0384171594821958
1994-01-03,,,,,,,,
1994-04-01,382.9599914550781,391.94000244140625,350.0299987792969,360.29998779296875,360.29998779296875,17382700000.0,-22.660003662109375,-0.05917068144902399
1994-07-01,360.29998779296875,407.1000061035156,352.739990234375,393.8500061035156,393.8500061035156,17996400000.0,33.550018310546875,0.0931169010469825
1994-10-01,393.8500061035156,417.54998779296875,376.79998779296875,404.2699890136719,404.2699890136719,18983440000.0,10.41998291015625,0.026456729081318246
1995-01-01,404.2699890136719,462.989990234375,394.5899963378906,447.1499938964844,447.1499938964844,20237490000.0,42.8800048828125,0.10606774197468899
1995-04-01,447.1499938964844,546.5700073242188,438.3800048828125,538.030029296875,538.030029296875,23839590000.0,90.88003540039062,0.20324284164348985
1995-07-01,538.030029296875,613.780029296875,530.4000244140625,585.0800170898438,585.0800170898438,27922610000.0,47.04998779296875,0.08744862782929805
1995-10-01,585.0800170898438,623.530029296875,527.8900146484375,576.22998046875,576.22998046875,29177300000.0,-8.85003662109375,-0.015126198746478048
1996-01-01,576.22998046875,647.3400268554688,526.7999877929688,609.6900024414062,609.6900024414062,32675490000.0,33.46002197265625,0.058067131365565676
1996-04-01,609.6900024414062,704.0900268554688,597.4199829101562,677.2999877929688,677.2999877929688,37981430000.0,67.6099853515625,0.11089239626831522
1996-07-01,677.4000244140625,757.8300170898438,572.7899780273438,737.5700073242188,737.5700073242188,32151360000.0,60.16998291015625,0.08882489037729528
1996-10-01,737.5800170898438,873.0,727.1400146484375,821.3599853515625,821.3599853515625,35370330000.0,83.77996826171875,0.11358763296255843
1997-01-01,821.3599853515625,938.1099853515625,784.5399780273438,797.0599975585938,797.0599975585938,37946410000.0,-24.29998779296875,-0.02958506407220185
1997-04-01,797.0599975585938,993.1599731445312,779.1699829101562,957.2999877929688,957.2999877929688,37938920000.0,160.239990234375,0.20103880601860888
1997-07-01,957.2999877929688,1151.8199462890625,947.780029296875,1097.1600341796875,1097.1600341796875,42432160000.0,139.86004638671875,0.14609845207369385
1997-10-01,1097.1700439453125,1153.8900146484375,925.9199829101562,990.8300170898438,990.8300170898438,45465240000.0,-106.34002685546875,-0.09692210194974042
1998-01-01,990.7999877929688,1230.9200439453125,933.010009765625,1220.6600341796875,1220.6600341796875,45275620000.0,229.86004638671875,0.2319943976773129
1998-04-01,1220.6600341796875,1347.43994140625,1157.8800048828125,1337.3399658203125,1337.3399658203125,47569560000.0,116.679931640625,0.09558757424137072
1998-07-01,1337.3399658203125,1485.969970703125,1118.1199951171875,1345.47998046875,1345.47998046875,49197650000.0,8.1400146484375,0.006086720547115697
1998-10-01,1345.47998046875,1848.3599853515625,1063.27001953125,1836.010009765625,1836.010009765625,56171200000.0,490.530029296875,0.3645762377868899
1999-01-01,1836.010009765625,2168.68994140625,1833.4300537109375,2106.389892578125,2106.389892578125,59161630000.0,270.3798828125,0.14726492849949943
1999-04-01,2106.389892578125,2320.429931640625,1952.3599853515625,2296.77001953125,2296.77001953125,61553780000.0,190.380126953125,0.09038218784847492
1999-07-01,2296.77001953125,2551.659912109375,2120.260009765625,2407.89990234375,2407.89990234375,62495860000.0,111.1298828125,0.04838528971881155
1999-10-01,2407.699951171875,3750.409912109375,2299.949951171875,3707.830078125,3707.830078125,82675230000.0,1300.130126953125,0.5399884343231083
2000-01-01,3755.739990234375,4816.35009765625,3314.75,4397.83984375,4397.83984375,112266250000.0,642.099853515625,0.1709649377180541
2000-04-01,4355.7001953125,4355.7001953125,2897.27001953125,3763.7900390625,3763.7900390625,99332330000.0,-591.91015625,-0.13589322719846503
2000-07-01,3763.7900390625,4147.18994140625,3341.830078125,3570.610107421875,3570.610107421875,98866360000.0,-193.179931640625,-0.05132590543991743
2000-10-01,3613.739990234375,3613.860107421875,2174.760009765625,2341.699951171875,2341.699951171875,126658110000.0,-1272.0400390625,-0.35200098582078665
2001-01-01,2341.280029296875,2771.6298828125,1530.1400146484375,1573.25,1573.25,130547080000.0,-768.030029296875,-0.32803851725823974
2001-04-01,1569.6600341796875,2073.97998046875,1348.52001953125,1830.18994140625,1830.18994140625,120693090000.0,260.5299072265625,0.1659785568552854
2001-07-01,1831.4200439453125,1864.199951171875,1088.9599609375,1168.3699951171875,1168.3699951171875,96079330000.0,-663.050048828125,-0.36204149398723307
2001-10-01,1161.739990234375,1734.5799560546875,1131.3199462890625,1577.050048828125,1577.050048828125,117750000000.0,415.31005859375,0.35748968106879353
2002-01-01,1590.7099609375,1710.22998046875,1329.9300537109375,1452.81005859375,1452.81005859375,107738040000.0,-137.89990234375,-0.08669078947772313
2002-04-01,1440.3800048828125,1481.739990234375,979.8699951171875,1051.4100341796875,1051.4100341796875,115089550000.0,-388.969970703125,-0.27004677195221904
2002-07-01,1044.47998046875,1066.280029296875,825.7999877929688,832.52001953125,832.52001953125,105758110000.0,-211.9599609375,-0.2029334835526239
2002-10-01,841.2899780273438,1155.6800537109375,795.25,984.3699951171875,984.3699951171875,103526440000.0,143.08001708984375,0.1700721758570543
2003-01-01,995.6400146484375,1104.3199462890625,938.52001953125,1018.6599731445312,1018.6599731445312,86409060000.0,23.01995849609375,0.023120764691465463
2003-04-01,1025.02001953125,1265.68994140625,1015.4600219726562,1201.68994140625,1201.68994140625,110355730000.0,176.669921875,0.17235753303217688
2003-07-01,1195.300048828125,1406.6099853515625,1180.1099853515625,1303.699951171875,1303.699951171875,108423810000.0,108.39990234375,0.09068844467129866
2003-10-01,1312.4300537109375,1474.239990234375,1306.3299560546875,1467.9200439453125,1467.9200439453125,110747680000.0,155.489990234375,0.11847487779994227
2004-01-01,1474.1600341796875,1559.469970703125,1368.0799560546875,1438.4100341796875,1438.4100341796875,123882160000.0,-35.75,-0.024251098368633688
2004-04-01,1438.9100341796875,1523.47998046875,1372.4599609375,1516.6400146484375,1516.6400146484375,105407990000.0,77.72998046875,0.05402004199175893
2004-07-01,1514.8199462890625,1514.8199462890625,1301.9300537109375,1412.739990234375,1412.739990234375,97830440000.0,-102.0799560546875,-0.06738751777381752
2004-10-01,1426.3800048828125,1635.699951171875,1416.2900390625,1621.1199951171875,1621.1199951171875,118283510000.0,194.739990234375,0.13652742576854499
2005-01-01,1628.75,1635.449951171875,1458.260009765625,1482.530029296875,1482.530029296875,119542910000.0,-146.219970703125,-0.08977434885840369
2005-04-01,1491.8299560546875,1568.9599609375,1394.3599853515625,1493.52001953125,1493.52001953125,108443660000.0,1.6900634765625,0.0011328794342165265
2005-07-01,1497.02001953125,1628.5699462890625,1484.1800537109375,1601.6600341796875,1601.6600341796875,101731100000.0,104.6400146484375,0.06989887461972794
2005-10-01,1603.469970703125,1716.6500244140625,1515.4200439453125,1645.199951171875,1645.199951171875,101180700000.0,41.72998046875,0.026024796991022735
2006-01-01,1654.3900146484375,1761.4599609375,1633.6199951171875,1703.6600341796875,1703.6600341796875,126446460000.0,49.27001953125,0.02978138111025774
2006-04-01,1715.1199951171875,1750.22998046875,1511.530029296875,1575.22998046875,1575.22998046875,128569270000.0,-139.8900146484375,-0.08156281487399916
2006-07-01,1580.6300048828125,1666.030029296875,1446.77001953125,1654.1300048828125,1654.1300048828125,111887860000.0,73.5,0.04650044588103923
2006-10-01,1650.3199462890625,1824.2099609375,1623.0699462890625,1756.9000244140625,1756.9000244140625,116731590000.0,106.580078125,0.06458146395470635
2007-01-01,1769.219970703125,1851.469970703125,1710.969970703125,1772.3599853515625,1772.3599853515625,125952950000.0,3.1400146484375,0.0017748017207773166
2007-04-01,1775.9200439453125,1948.5799560546875,1761.6500244140625,1934.0999755859375,1934.0999755859375,129309770000.0,158.179931640625,0.08906928675078121
2007-07-01,1943.280029296875,2101.9599609375,1805.6600341796875,2091.110107421875,2091.110107421875,132490640000.0,147.830078125,0.07607245270692585
2007-10-01,2092.60009765625,2239.22998046875,1980.1800537109375,2084.929931640625,2084.929931640625,136719800000.0,-7.670166015625,-0.0036653759235774313
2008-01-01,2085.530029296875,2094.219970703125,1668.5699462890625,1781.9300537109375,1781.9300537109375,145945970000.0,-303.5999755859375,-0.14557449248922805
2008-04-01,1806.1500244140625,2055.820068359375,1776.5999755859375,1837.0899658203125,1837.0899658203125,131477460000.0,30.93994140625,0.01713032748555165
2008-07-01,1821.9300537109375,1973.56005859375,1496.1500244140625,1594.6300048828125,1594.6300048828125,141878290000.0,-227.300048828125,-0.12475783489336294
2008-10-01,1581.06005859375,1584.260009765625,1018.8599853515625,1211.6500244140625,1211.6500244140625,144090220000.0,-369.4100341796875,-0.23364705987719003
2009-01-01,1212.739990234375,1286.9000244140625,1040.4100341796875,1237.010009765625,1237.010009765625,131857150000.0,24.27001953125,0.020012549867807657
2009-04-01,1215.9000244140625,1511.93994140625,1211.5999755859375,1477.25,1477.25,147916920000.0,261.3499755859375,0.2149436387353319
2009-07-01,1486.5,1754.5400390625,1394.8699951171875,1718.989990234375,1718.989990234375,140748940000.0,232.489990234375,0.15640093524007737
2009-10-01,1710.5,1882.5799560546875,1652.43994140625,1860.31005859375,1860.31005859375,128636010000.0,149.81005859375,0.08758261244884537
2010-01-01,1882.68994140625,1976.3800048828125,1712.8900146484375,1958.3399658203125,1958.3399658203125,143416740000.0,75.6500244140625,0.04018188165256608
2010-04-01,1968.43994140625,2059.419921875,1734.9000244140625,1739.1400146484375,1739.1400146484375,160365390000.0,-229.2999267578125,-0.11648814979541669
2010-07-01,1741.9300537109375,2029.6500244140625,1700.0400390625,1998.0400390625,1998.0400390625,127291480000.0,256.1099853515625,0.14702656102979342
2010-10-01,2014.469970703125,2238.919921875,1963.6800537109375,2217.860107421875,2217.860107421875,118740210000.0,203.39013671875,0.10096459102230214
2011-01-01,2238.659912109375,2403.52001953125,2188.919921875,2338.989990234375,2338.989990234375,124497090000.0,100.330078125,0.044817025391973936
2011-04-01,2352.469970703125,2417.830078125,2180.93994140625,2325.070068359375,2325.070068359375,122662420000.0,-27.39990234375,-0.011647291011141153
2011-07-01,2326.159912109375,2438.43994140625,2034.9200439453125,2139.179931640625,2139.179931640625,137257320000.0,-186.97998046875,-0.08038139574815194
2011-10-01,2128.02001953125,2412.52001953125,2042.9000244140625,2277.830078125,2277.830078125,114362530000.0,149.81005859375,0.07039880133587721
2012-01-01,2323.159912109375,2794.0,2307.56005859375,2755.27001953125,2755.27001953125,109740670000.0,432.110107421875,0.18600101748033743
2012-04-01,2752.25,2795.35009765625,2443.919921875,2615.719970703125,2615.719970703125,111368570000.0,-136.530029296875,-0.04960669608388591
2012-07-01,2616.52001953125,2878.3798828125,2522.889892578125,2799.18994140625,2799.18994140625,104115360000.0,182.669921875,0.06981407385055106
2012-10-01,2811.449951171875,2845.969970703125,2494.3798828125,2660.929931640625,2660.929931640625,106783750000.0,-150.52001953125,-0.05353821769742332
2013-01-01,2727.669921875,2820.669921875,2689.830078125,2818.68994140625,2818.68994140625,108542230000.0,91.02001953125,0.03336914734488213
2013-04-01,2819.780029296875,3053.510009765625,2730.969970703125,2909.60009765625,2909.60009765625,113576660000.0,89.820068359375,0.031853572770274584
2013-07-01,2933.47998046875,3248.52001953125,2913.47998046875,3218.199951171875,3218.199951171875,103691910000.0,284.719970703125,0.09705877408361542
2013-10-01,3220.919921875,3592.0,3117.68994140625,3592.0,3592.0,115974940000.0,371.080078125,0.11520934612648875
2014-01-01,3575.60009765625,3738.320068359375,3418.8798828125,3595.739990234375,3595.739990234375,132001970000.0,20.139892578125,0.005632590901685674
2014-04-01,3615.909912109375,3860.64990234375,3414.110107421875,3849.47998046875,3849.47998046875,123930720000.0,233.570068359375,0.0645951016581383
2014-07-01,3864.139892578125,4118.91015625,3837.159912109375,4049.449951171875,4049.449951171875,112584850000.0,185.31005859375,0.04795635348235608
2014-10-01,4043.330078125,4347.08984375,3700.22998046875,4236.27978515625,4236.27978515625,122691270000.0,192.94970703125,0.04772049357907627
2015-01-01,4258.60009765625,4483.97021484375,4078.85009765625,4333.68994140625,4333.68994140625,115696360000.0,75.08984375,0.01763251820506138
2015-04-01,4328.169921875,4562.330078125,4283.91015625,4396.759765625,4396.759765625,113493000000.0,68.58984375,0.015847308444000806
2015-07-01,4433.7900390625,4694.1298828125,3787.22998046875,4181.06005859375,4181.06005859375,125526340000.0,-252.72998046875,-0.057000890489209616
2015-10-01,4185.27978515625,4739.75,4124.5498046875,4593.27001953125,4593.27001953125,119740370000.0,407.990234375,0.09748218884242847
2016-01-01,4485.06005859375,4522.1201171875,3888.780029296875,4483.66015625,4483.66015625,128704660000.0,-1.39990234375,-0.0003121256628587771
2016-04-01,4461.77001953125,4574.3798828125,4179.740234375,4417.7001953125,4417.7001953125,121031440000.0,-44.06982421875,-0.009877206585242137
2016-07-01,4411.77001953125,4895.5,4375.72021484375,4875.7001953125,4875.7001953125,114859420000.0,463.93017578125,0.10515737985602036
2016-10-01,4864.6298828125,4992.080078125,4647.58984375,4863.6201171875,4863.6201171875,115074830000.0,-1.009765625,-0.00020757296018915236
2017-01-01,4900.85009765625,5451.5,4884.52001953125,5436.22998046875,5436.22998046875,116675250000.0,535.3798828125,0.10924224821088417
2017-04-01,5440.2001953125,5897.68994140625,5353.58984375,5646.919921875,5646.919921875,124768500000.0,206.7197265625,0.037998551365925504
2017-07-01,5680.35986328125,6012.9501953125,5579.64013671875,5979.2998046875,5979.2998046875,115468500000.0,298.93994140625,0.05262693713098097
2017-10-01,5988.9599609375,6522.7001953125,5955.830078125,6396.419921875,6396.419921875,121864920000.0,407.4599609375,0.06803517866125741
2018-01-01,6431.58984375,7186.08984375,6164.43017578125,6581.1298828125,6581.1298828125,148643590000.0,149.5400390625,0.023250866845593073
2018-04-01,6528.22998046875,7309.990234375,6322.60009765625,7040.7998046875,7040.7998046875,136623370000.0,512.56982421875,0.07851589569489181
2018-07-01,6979.5400390625,7691.10009765625,6969.16015625,7627.64990234375,7627.64990234375,129062860000.0,648.10986328125,0.09285853504012635
2018-10-01,7673.0,7700.56005859375,5895.1201171875,6329.97021484375,6329.97021484375,158713950000.0,-1343.02978515625,-0.17503320541590642
2019-01-01,6198.68017578125,7505.41015625,6139.39990234375,7378.77001953125,7378.77001953125,140637120000.0,1180.08984375,0.19037759817980407
2019-04-01,7450.81005859375,7851.97021484375,6936.68017578125,7671.080078125,7671.080078125,135059310000.0,220.27001953125,0.029563231084812177
2019-07-01,7816.56005859375,8027.18017578125,7356.27001953125,7749.4501953125,7749.4501953125,126533690000.0,-67.10986328125,-0.00858560067065147
2019-10-01,7782.81982421875,8811.099609375,7463.56982421875,8733.0703125,8733.0703125,131497230000.0,950.25048828125,0.12209591250259187
2020-01-01,8802.2197265625,9736.5703125,6771.91015625,7813.5,7813.5,202964340000.0,-988.7197265625,-0.11232618104031598
2020-04-01,7582.77978515625,10306.900390625,7423.97021484375,10156.849609375,10156.849609375,270786700000.0,2574.06982421875,0.33946255821086185
2020-07-01,10160.41015625,12439.48046875,10142.75,11418.0595703125,11418.0595703125,254788850000.0,1257.6494140625,0.1237793942096795
2020-10-01,11554.9599609375,12925.5302734375,10957.1103515625,12888.2802734375,12888.2802734375,280132820000.0,1333.3203125,0.11538943596580169
2021-01-01,12950.2197265625,13879.76953125,12208.3896484375,13091.4404296875,13091.4404296875,411572440000.0,141.220703125,0.010904888573847044
2021-04-01,13268.8798828125,14582.2998046875,12967.1796875,14554.7998046875,14554.7998046875,287645250000.0,1285.919921875,0.09691246987175482
2021-07-01,14530.6298828125,15701.400390625,14455.0703125,14689.6201171875,14689.6201171875,270489710000.0,158.990234375,0.010941730376262697
2021-10-01,14731.3798828125,16764.859375,14384.9296875,15801.4599609375,15801.4599609375,275544050000.0,1070.080078125,0.07263950061959175
